================================================================================
FAILED PREDICTIONS REPORT
================================================================================
Total Failures: 12185

Image Only Failed: 11234
Radar Only Failed: 951
Both Failed: 0

--------------------------------------------------------------------------------
Filename                                 | Truth      | Img Pred   | Rad Pred   | Img Conf   | Rad Conf  
Sample_13190                             | Person     | Cyclist    | Cyclist    | 92.90%     | 51.04%    
Sample_13191                             | Person     | Cyclist    | Cyclist    | 92.77%     | 70.33%    
Sample_13192                             | Person     | Cyclist    | Cyclist    | 92.77%     | 77.98%    
Sample_13193                             | Person     | Cyclist    | Cyclist    | 92.83%     | 97.66%    
Sample_13194                             | Person     | Cyclist    | Person     | 92.83%     | 51.25%    
Sample_13195                             | Person     | Cyclist    | Cyclist    | 92.86%     | 68.76%    
Sample_13196                             | Person     | Cyclist    | Person     | 92.86%     | 67.21%    
Sample_13197                             | Person     | Cyclist    | Cyclist    | 92.56%     | 66.35%    
Sample_13198                             | Person     | Cyclist    | Cyclist    | 92.56%     | 86.42%    
Sample_13199                             | Person     | Cyclist    | Cyclist    | 92.56%     | 79.66%    
Sample_13200                             | Person     | Cyclist    | Cyclist    | 92.86%     | 70.76%    
Sample_13201                             | Person     | Cyclist    | Cyclist    | 92.86%     | 84.91%    
Sample_13211                             | Cyclist    | Cyclist    | Person     | 93.02%     | 62.79%    
Sample_13217                             | Person     | Cyclist    | Cyclist    | 93.07%     | 56.04%    
Sample_13218                             | Person     | Cyclist    | Cyclist    | 93.35%     | 95.65%    
Sample_13219                             | Person     | Cyclist    | Cyclist    | 93.35%     | 85.34%    
Sample_13220                             | Person     | Cyclist    | Cyclist    | 93.22%     | 66.55%    
Sample_13221                             | Person     | Cyclist    | Person     | 93.22%     | 92.60%    
Sample_13222                             | Person     | Cyclist    | Cyclist    | 93.24%     | 92.19%    
Sample_13223                             | Person     | Cyclist    | Cyclist    | 93.24%     | 72.52%    
Sample_13225                             | Person     | Cyclist    | Person     | 93.13%     | 89.42%    
Sample_13226                             | Person     | Cyclist    | Person     | 93.07%     | 70.48%    
Sample_13227                             | Person     | Cyclist    | Person     | 93.07%     | 63.79%    
Sample_13228                             | Person     | Cyclist    | Person     | 93.07%     | 61.73%    
Sample_13229                             | Person     | Cyclist    | Person     | 93.14%     | 95.39%    
Sample_13230                             | Person     | Cyclist    | Person     | 93.14%     | 92.69%    
Sample_13231                             | Person     | Cyclist    | Cyclist    | 93.05%     | 56.88%    
Sample_13232                             | Person     | Cyclist    | Person     | 93.05%     | 91.84%    
Sample_13233                             | Person     | Cyclist    | Person     | 92.98%     | 95.28%    
Sample_13234                             | Person     | Cyclist    | Person     | 92.98%     | 95.15%    
Sample_13235                             | Person     | Cyclist    | Person     | 92.93%     | 71.61%    
Sample_13236                             | Person     | Cyclist    | Person     | 92.93%     | 95.92%    
Sample_13237                             | Person     | Cyclist    | Person     | 93.01%     | 88.95%    
Sample_13238                             | Person     | Cyclist    | Person     | 93.01%     | 73.68%    
Sample_13239                             | Person     | Cyclist    | Person     | 92.85%     | 77.11%    
Sample_13240                             | Person     | Cyclist    | Person     | 92.85%     | 90.15%    
Sample_13241                             | Person     | Cyclist    | Person     | 92.78%     | 68.13%    
Sample_13242                             | Person     | Cyclist    | Cyclist    | 92.78%     | 80.29%    
Sample_13243                             | Person     | Cyclist    | Cyclist    | 92.78%     | 95.90%    
Sample_13244                             | Person     | Cyclist    | Person     | 92.93%     | 78.31%    
Sample_13245                             | Person     | Cyclist    | Person     | 92.93%     | 95.57%    
Sample_13246                             | Person     | Cyclist    | Person     | 93.07%     | 96.62%    
Sample_13247                             | Person     | Cyclist    | Cyclist    | 93.07%     | 65.33%    
Sample_13248                             | Person     | Cyclist    | Cyclist    | 93.13%     | 71.59%    
Sample_13249                             | Person     | Cyclist    | Person     | 93.23%     | 64.53%    
Sample_13250                             | Person     | Cyclist    | Person     | 93.23%     | 83.77%    
Sample_13251                             | Person     | Cyclist    | Cyclist    | 93.22%     | 57.36%    
Sample_13252                             | Person     | Cyclist    | Cyclist    | 93.22%     | 74.47%    
Sample_13253                             | Person     | Cyclist    | Person     | 93.25%     | 54.89%    
Sample_13254                             | Person     | Cyclist    | Person     | 93.25%     | 74.87%    
Sample_13255                             | Person     | Cyclist    | Person     | 93.10%     | 69.43%    
Sample_13256                             | Person     | Cyclist    | Person     | 93.10%     | 54.39%    
Sample_13257                             | Person     | Cyclist    | Cyclist    | 92.96%     | 55.76%    
Sample_13258                             | Person     | Cyclist    | Person     | 92.96%     | 98.38%    
Sample_13259                             | Person     | Cyclist    | Person     | 93.16%     | 98.34%    
Sample_13260                             | Person     | Cyclist    | Person     | 93.16%     | 98.69%    
Sample_13261                             | Person     | Cyclist    | Person     | 93.14%     | 80.54%    
Sample_13262                             | Person     | Cyclist    | Cyclist    | 93.14%     | 82.44%    
Sample_13263                             | Person     | Cyclist    | Cyclist    | 92.91%     | 95.60%    
Sample_13264                             | Person     | Cyclist    | Cyclist    | 92.91%     | 52.06%    
Sample_13265                             | Person     | Cyclist    | Cyclist    | 92.94%     | 64.70%    
Sample_13266                             | Person     | Cyclist    | Cyclist    | 92.94%     | 99.56%    
Sample_13267                             | Person     | Cyclist    | Cyclist    | 93.10%     | 93.13%    
Sample_13268                             | Person     | Cyclist    | Cyclist    | 93.10%     | 97.76%    
Sample_13269                             | Person     | Cyclist    | Cyclist    | 93.10%     | 79.70%    
Sample_13270                             | Person     | Cyclist    | Cyclist    | 92.91%     | 89.46%    
Sample_13271                             | Person     | Cyclist    | Person     | 92.91%     | 62.59%    
Sample_13272                             | Person     | Cyclist    | Person     | 92.99%     | 79.60%    
Sample_13273                             | Person     | Cyclist    | Cyclist    | 92.99%     | 99.77%    
Sample_13274                             | Person     | Cyclist    | Cyclist    | 92.99%     | 88.48%    
Sample_13275                             | Person     | Cyclist    | Cyclist    | 92.99%     | 81.17%    
Sample_13276                             | Person     | Cyclist    | Cyclist    | 92.98%     | 88.61%    
